Transaction ID,Customer ID,Transaction Date,Transaction Time,Transaction Amount,Transaction Type,Payment Method,Merchant Category,Sender Location,Receiver Location,Account Age (Days),Customer Age,Transactions in Last 24 Hours,Average Customer Transaction Amount,Failed Transaction Attempts,Device Type,Device ID,IP Address,Is New Device,Is Unusual Location,Is International,Transaction Status,Is Fraud
TXN203415,CUST10874,2024-02-22,11:49:57,3987.06,UPI transfer,Card,Travel,Chennai,London,1549,29,1,4484.72,0,Desktop,DEV295646,73.52.154.240,0,0,0,Success,0
TXN203416,CUST10531,2024-01-27,06:13:04,1972.84,UPI transfer,ATM,Others,Singapore,London,3342,30,1,1006.91,2,Tablet,DEV616506,23.220.1.30,1,1,1,Success,0
TXN203417,CUST10264,2024-01-25,14:44:46,3816.29,UPI transfer,UPI,Groceries,Chennai,Chennai,972,69,7,3231.79,0,Tablet,DEV329642,137.207.204.91,0,0,0,Success,0
TXN203418,CUST10409,2024-01-22,20:28:48,1090.81,UPI transfer,ATM,Dining,Bangalore,Ahmedabad,1015,40,7,3067.99,0,Mobile,DEV796643,72.58.201.152,0,0,0,Success,0
TXN203419,CUST10735,2024-01-20,15:48:27,2395.38,Online purchase,Net Banking,Fashion,Mumbai,Pune,403,59,1,3666.64,0,Desktop,DEV323788,34.111.27.5,0,0,0,Success,0
TXN203420,CUST10174,2024-04-07,00:42:13,2278.09,Online purchase,Net Banking,Others,Pune,Singapore,2675,48,9,3703.29,0,Desktop,DEV931450,185.85.150.37,0,0,0,Success,0
TXN203421,CUST10602,2024-03-22,13:56:48,2537.12,ATM withdrawal,UPI,Dining,Pune,Singapore,3395,66,8,2698.79,0,Tablet,DEV583214,230.56.218.50,0,0,0,Success,0
TXN203422,CUST10282,2024-03-31,06:55:28,1561.23,ATM withdrawal,Digital Wallet,Others,Hyderabad,Jaipur,2231,33,5,1110.49,0,Desktop,DEV489033,106.22.201.164,0,1,0,Success,0
TXN203423,CUST10230,2024-02-27,16:03:44,6131.66,Bank transfer,ATM,Groceries,Ahmedabad,Singapore,589,74,10,4388.12,3,Desktop,DEV910208,113.87.58.200,0,0,0,Success,1
TXN203424,CUST10670,2024-03-06,06:32:36,960.17,Online purchase,UPI,Groceries,Ahmedabad,Lucknow,1926,43,4,3975.54,0,Desktop,DEV823975,138.240.204.88,0,1,0,Success,0
TXN203425,CUST10303,2024-04-12,23:58:28,11332.54,UPI transfer,Card,Electronics,Mumbai,Bangalore,2665,47,10,4838.12,0,Desktop,DEV602248,126.104.189.2,0,0,0,Success,0
TXN203426,CUST10091,2024-01-06,13:45:57,5481.44,Debit-card payment,Card,Others,Kolkata,Pune,2323,67,7,4478.61,0,Mobile,DEV750810,181.80.34.189,0,0,0,Success,0
TXN203427,CUST10370,2024-05-21,04:45:43,9114.28,Mobile-wallet payment,UPI,Travel,Kolkata,Chennai,417,39,5,3010.83,0,Tablet,DEV397949,235.11.161.169,0,0,0,Success,0
TXN203428,CUST10642,2024-03-27,00:38:48,3370.05,Online purchase,Net Banking,Others,Delhi,Jaipur,1225,18,7,2362.15,0,Mobile,DEV860053,192.65.97.251,0,0,0,Success,0
TXN203429,CUST10618,2024-01-06,19:02:53,5302.99,UPI transfer,Card,Entertainment,Pune,Kolkata,1583,43,4,2197.26,0,Mobile,DEV158840,155.183.104.204,0,0,0,Success,0
TXN203430,CUST10188,2024-06-24,20:14:22,6876.93,Online purchase,Net Banking,Electronics,Pune,Hyderabad,1064,21,1,4734.79,0,Desktop,DEV117463,229.154.205.254,1,0,0,Success,0
TXN203431,CUST10816,2024-03-15,19:10:56,6686.27,Online purchase,ATM,Others,Mumbai,Mumbai,2997,70,4,2277.49,0,Mobile,DEV501320,132.182.196.164,0,0,0,Success,0
TXN203432,CUST10953,2024-03-11,11:36:16,6855.08,UPI transfer,Net Banking,Others,Jaipur,New York,87,41,8,4514.03,0,Desktop,DEV299834,70.193.23.131,0,0,0,Success,0
TXN203433,CUST10574,2024-05-13,03:56:02,1436.66,Credit-card payment,ATM,Entertainment,Lucknow,Chennai,1214,50,10,1553.73,2,Desktop,DEV941767,57.135.217.35,1,0,0,Success,0
TXN203434,CUST10690,2024-01-16,23:40:44,6792.16,Online purchase,Digital Wallet,Services,Delhi,Pune,2782,23,6,1102.76,0,Desktop,DEV350161,86.1.9.199,0,0,0,Success,1
TXN203435,CUST10915,2024-04-08,02:10:18,1473.26,Online purchase,Net Banking,Dining,Lucknow,Hyderabad,1613,19,5,723.43,0,Desktop,DEV917711,18.69.47.249,0,0,0,Success,0
TXN203436,CUST10087,2024-04-01,03:23:29,4676.49,Mobile-wallet payment,ATM,Travel,Chennai,Chennai,640,75,3,2955.16,0,Tablet,DEV710805,17.165.71.131,0,0,0,Success,0
TXN203437,CUST10984,2024-06-28,09:37:38,1728.29,Online purchase,Net Banking,Dining,Ahmedabad,Chennai,1822,40,8,4797.9,0,Tablet,DEV868677,42.179.116.175,0,0,0,Success,0
TXN203438,CUST10486,2024-02-21,02:11:27,641.74,Mobile-wallet payment,ATM,Electronics,Kolkata,Kolkata,2296,41,1,1798.71,0,Tablet,DEV616529,66.197.23.153,1,0,0,Success,0
TXN203439,CUST10920,2024-01-16,02:14:08,5210.76,Mobile-wallet payment,UPI,Fashion,Ahmedabad,New York,2521,34,7,4122.89,0,Mobile,DEV847362,232.218.174.85,0,0,0,Success,0
TXN203440,CUST10849,2024-02-02,16:14:32,2170.51,ATM withdrawal,Net Banking,Others,Lucknow,Pune,2497,29,8,1931.98,0,Desktop,DEV331625,1.35.58.77,0,0,0,Success,0
TXN203441,CUST10781,2024-02-01,10:18:29,799.69,Credit-card payment,Digital Wallet,Travel,Jaipur,New York,245,61,6,1307.05,0,Mobile,DEV148159,137.166.201.42,0,0,0,Success,0
TXN203442,CUST10817,2024-06-14,15:42:42,1430.17,Credit-card payment,Net Banking,Travel,Hyderabad,Kolkata,1777,61,5,1277.63,0,Desktop,DEV296242,46.117.95.195,0,0,0,Success,0
TXN203443,CUST10015,2024-02-29,11:06:10,11977.32,ATM withdrawal,UPI,Travel,Chennai,Chennai,1887,35,3,3360.58,0,Desktop,DEV270555,61.103.169.77,0,0,0,Success,0
TXN203444,CUST10186,2024-06-24,01:47:14,4725.08,Mobile-wallet payment,UPI,Entertainment,Mumbai,Chennai,3113,73,4,2708.95,0,Desktop,DEV701949,127.222.102.92,0,0,0,Success,0
TXN203445,CUST10625,2024-06-18,00:24:24,461.15,UPI transfer,UPI,Services,Kolkata,London,2434,31,9,1148.86,0,Mobile,DEV180674,214.115.16.70,0,0,0,Success,0
TXN203446,CUST10554,2024-03-25,05:20:34,694.97,Mobile-wallet payment,UPI,Services,Chennai,Dubai,2339,47,4,759.82,0,Mobile,DEV805448,70.167.249.167,0,1,0,Success,0
TXN203447,CUST10026,2024-02-03,21:13:35,1466.82,ATM withdrawal,ATM,Travel,Delhi,Ahmedabad,596,32,5,2792.87,0,Mobile,DEV892495,206.72.16.40,0,0,0,Success,0
TXN203448,CUST10840,2024-05-17,00:16:11,2103.43,Credit-card payment,ATM,Others,Chennai,London,3497,25,1,2868.33,0,Tablet,DEV176054,159.183.246.143,0,0,0,Success,0
TXN203449,CUST10553,2024-04-25,14:35:03,1824.76,Bank transfer,Card,Fashion,Jaipur,Ahmedabad,257,69,4,2540.45,0,Desktop,DEV535604,27.29.90.115,0,0,0,Success,0
TXN203450,CUST10492,2024-05-17,03:05:51,1796.01,Credit-card payment,ATM,Electronics,Pune,Kolkata,3323,39,2,2631.85,0,Tablet,DEV256175,126.55.97.239,0,0,0,Success,0
TXN203451,CUST10241,2024-05-15,18:01:52,208.49,Bank transfer,Digital Wallet,Entertainment,New York,Hyderabad,1901,51,2,569.06,0,Tablet,DEV529893,177.216.31.102,0,1,1,Success,0
TXN203452,CUST10435,2024-02-13,11:18:46,1410.34,Online purchase,ATM,Others,Chennai,Lucknow,305,26,2,1561.98,0,Desktop,DEV479742,123.226.237.101,0,0,0,Success,0
TXN203453,CUST10515,2024-02-05,06:33:33,3064.56,Credit-card payment,ATM,Fashion,Delhi,Pune,1208,20,2,4798.91,0,Tablet,DEV463188,109.113.11.253,0,0,0,Success,0
TXN203454,CUST10402,2024-04-23,03:20:58,439.26,Online purchase,Card,Others,Mumbai,Chennai,51,57,4,4576.36,0,Mobile,DEV368355,86.117.138.95,0,0,0,Success,0
TXN203455,CUST10980,2024-03-21,05:30:35,47290.99,ATM withdrawal,UPI,Groceries,Bangalore,Mumbai,235,47,4,949.14,0,Mobile,DEV141360,75.195.18.58,0,0,0,Success,1
TXN203456,CUST10893,2024-01-25,02:23:03,4270.74,Credit-card payment,Card,Others,Jaipur,Singapore,3248,24,8,1787.42,0,Mobile,DEV460572,143.29.212.145,0,0,0,Success,0
TXN203457,CUST10095,2024-06-03,00:04:12,2817.92,Debit-card payment,Digital Wallet,Dining,Hyderabad,New York,3569,60,2,3807.76,0,Tablet,DEV379766,156.51.212.223,0,0,0,Success,0
TXN203458,CUST10813,2024-04-10,10:50:24,4630.42,Credit-card payment,Net Banking,Others,Pune,Kolkata,839,22,6,4561.23,0,Mobile,DEV948611,90.83.253.3,0,0,0,Success,0
TXN203459,CUST10251,2024-03-03,06:21:55,1132.04,Mobile-wallet payment,Digital Wallet,Groceries,Lucknow,Chennai,1030,27,2,2890.25,0,Tablet,DEV814919,104.116.84.197,0,0,0,Success,0
TXN203460,CUST10300,2024-05-28,21:26:10,8267.34,Online purchase,UPI,Health,Lucknow,Dubai,3216,46,8,2129.18,0,Desktop,DEV214351,121.11.60.25,0,0,0,Success,0
TXN203461,CUST10002,2024-04-02,15:36:16,17401.23,ATM withdrawal,Net Banking,Health,Jaipur,Bangalore,601,32,4,3814.12,0,Mobile,DEV378662,85.79.95.100,1,0,0,Success,0
TXN203462,CUST10805,2024-04-11,17:08:32,4936.14,ATM withdrawal,UPI,Others,Bangalore,Hyderabad,3453,31,5,4354.58,0,Desktop,DEV195643,61.108.162.219,0,0,0,Success,0
TXN203463,CUST10737,2024-03-20,21:06:02,1228.69,ATM withdrawal,Digital Wallet,Groceries,Chennai,Hyderabad,1852,61,1,541.79,0,Desktop,DEV956800,221.115.195.50,0,0,0,Success,0
TXN203464,CUST10387,2024-01-06,10:00:12,2177.51,Bank transfer,UPI,Entertainment,Pune,Lucknow,1009,52,5,1892.61,0,Mobile,DEV975679,23.158.213.45,0,0,0,Success,0
TXN203465,CUST10980,2024-02-24,23:23:07,325.76,Mobile-wallet payment,Card,Groceries,Bangalore,New York,235,47,8,949.14,0,Mobile,DEV141360,16.148.149.189,0,0,0,Success,0
TXN203466,CUST10138,2024-01-31,03:26:13,2223.11,Bank transfer,Digital Wallet,Travel,Pune,London,3165,74,1,3090.61,0,Tablet,DEV106182,50.151.194.211,0,0,0,Success,0
TXN203467,CUST10108,2024-04-04,00:05:38,5300.89,Mobile-wallet payment,Card,Health,Chennai,Pune,316,45,7,4769.94,0,Mobile,DEV753425,112.144.253.193,0,0,0,Success,0
TXN203468,CUST10526,2024-01-09,08:38:47,2967.72,UPI transfer,Card,Groceries,Chennai,New York,3643,44,4,4269.22,0,Desktop,DEV976822,223.108.134.5,0,1,0,Success,0
TXN203469,CUST10122,2024-03-11,07:41:25,1870.37,Bank transfer,ATM,Groceries,Kolkata,Pune,2882,63,6,2227.9,0,Mobile,DEV355836,27.189.226.28,0,0,0,Success,0
TXN203470,CUST10273,2024-05-27,12:06:04,3293.61,ATM withdrawal,UPI,Fashion,Kolkata,Dubai,3553,32,10,3543.46,0,Tablet,DEV986827,189.248.28.153,0,0,0,Success,0
TXN203471,CUST10819,2024-06-17,01:43:05,3071.12,ATM withdrawal,Digital Wallet,Travel,Ahmedabad,Delhi,2566,57,6,3276.4,0,Desktop,DEV623125,82.245.180.146,0,0,0,Success,0
TXN203472,CUST10588,2024-03-18,19:44:05,1404.23,Online purchase,Net Banking,Dining,Lucknow,Mumbai,328,73,2,1346.73,0,Mobile,DEV859489,108.212.134.4,0,0,0,Success,0
TXN203473,CUST10349,2024-06-18,07:53:21,855.62,Online purchase,ATM,Groceries,Bangalore,Ahmedabad,937,39,5,1998.81,0,Desktop,DEV180089,94.162.217.252,0,0,0,Success,0
TXN203474,CUST10917,2024-06-04,17:56:45,140179.36,Bank transfer,Net Banking,Groceries,Lucknow,Kolkata,1132,31,1,3432.14,0,Desktop,DEV222199,51.86.52.206,1,1,0,Success,1
TXN203475,CUST10763,2024-02-14,11:13:24,1123.25,Online purchase,UPI,Others,Delhi,Jaipur,1630,38,5,3138.97,0,Tablet,DEV425236,210.249.139.5,0,0,0,Success,0
TXN203476,CUST10611,2024-05-06,01:34:23,6302.01,Credit-card payment,ATM,Entertainment,Ahmedabad,London,98,18,4,2882.38,0,Desktop,DEV661762,252.254.25.175,0,0,0,Success,0
TXN203477,CUST10167,2024-03-13,01:09:00,873.09,Mobile-wallet payment,Card,Services,Ahmedabad,New York,3432,33,6,4705.8,0,Desktop,DEV572700,26.21.234.164,0,0,0,Success,0
TXN203478,CUST10204,2024-05-25,03:34:24,9739.67,Online purchase,Digital Wallet,Travel,Lucknow,Dubai,2467,37,1,3870.31,0,Tablet,DEV402630,102.209.197.103,0,0,0,Success,0
TXN203479,CUST10640,2024-06-22,13:07:01,1874.05,Bank transfer,Digital Wallet,Others,Chennai,Chennai,453,44,4,618.18,0,Desktop,DEV681141,136.225.184.11,0,0,0,Success,0
TXN203480,CUST10621,2024-03-07,05:15:27,3554.51,ATM withdrawal,Digital Wallet,Groceries,Mumbai,Jaipur,420,72,9,4526.56,0,Tablet,DEV340927,151.253.37.84,0,0,0,Success,0
TXN203481,CUST10849,2024-06-11,11:48:47,240.76,Debit-card payment,UPI,Travel,Lucknow,Singapore,2497,29,4,1931.98,0,Mobile,DEV331625,50.123.7.55,0,0,0,Success,0
TXN203482,CUST10770,2024-01-22,05:35:07,2974.51,UPI transfer,Card,Others,Mumbai,Kolkata,513,74,8,3971.44,0,Tablet,DEV451284,79.133.91.53,0,0,0,Success,0
TXN203483,CUST10259,2024-05-13,16:42:09,930.89,ATM withdrawal,Digital Wallet,Travel,Kolkata,Mumbai,2009,72,6,979.94,0,Desktop,DEV699704,177.168.31.237,0,0,0,Success,0
TXN203484,CUST10059,2024-01-19,20:09:15,556.21,UPI transfer,Net Banking,Dining,Mumbai,Mumbai,998,72,3,1248.4,0,Tablet,DEV389564,210.92.78.187,1,1,0,Success,0
TXN203485,CUST10682,2024-03-05,18:26:06,1489.81,UPI transfer,Digital Wallet,Entertainment,Hyderabad,Bangalore,1789,55,6,2249.76,0,Mobile,DEV315780,180.147.99.38,0,0,0,Success,0
TXN203486,CUST10442,2024-01-21,09:53:14,12322.59,Credit-card payment,Digital Wallet,Fashion,Pune,London,1199,57,1,3622.91,0,Tablet,DEV309902,251.145.139.115,0,0,0,Success,0
TXN203487,CUST10627,2024-02-18,04:42:14,6037.24,UPI transfer,Card,Fashion,Jaipur,Delhi,1623,72,9,3546.66,0,Desktop,DEV447843,29.29.25.227,0,0,0,Success,0
TXN203488,CUST10162,2024-03-05,01:22:32,1169.75,ATM withdrawal,ATM,Health,Chennai,Bangalore,462,49,7,2450.86,0,Desktop,DEV766459,209.20.34.32,0,0,0,Success,0
TXN203489,CUST10732,2024-05-24,10:52:14,453.17,ATM withdrawal,Digital Wallet,Groceries,Delhi,Bangalore,1506,59,10,1626.75,0,Mobile,DEV796787,251.179.6.32,0,1,0,Success,0
TXN203490,CUST10846,2024-04-07,12:16:45,992.35,Credit-card payment,ATM,Services,Ahmedabad,Bangalore,3366,55,9,1289.08,0,Tablet,DEV869649,166.205.252.253,0,0,0,Success,0
TXN203491,CUST10315,2024-01-26,10:41:00,775.19,Bank transfer,Card,Entertainment,Delhi,Bangalore,379,71,1,919.54,0,Tablet,DEV880758,6.192.125.68,0,0,0,Success,0
TXN203492,CUST10322,2024-02-21,18:39:26,2608.06,Online purchase,UPI,Groceries,Hyderabad,Lucknow,3153,25,3,1753.56,0,Tablet,DEV946432,196.232.236.187,0,0,0,Success,0
TXN203493,CUST10538,2024-06-13,02:30:03,3123.44,Debit-card payment,UPI,Travel,Ahmedabad,Chennai,1123,66,3,4793.16,0,Desktop,DEV710754,46.22.7.180,0,0,0,Success,0
TXN203494,CUST10479,2024-03-14,04:27:11,4122.62,UPI transfer,Card,Electronics,Delhi,Chennai,1293,74,6,2738.17,0,Tablet,DEV512344,131.192.215.192,0,0,0,Success,0
TXN203495,CUST10348,2024-03-27,03:18:57,4015.64,ATM withdrawal,Card,Health,Ahmedabad,Dubai,2176,43,3,853.91,0,Tablet,DEV882033,109.66.64.161,0,0,0,Success,0
TXN203496,CUST10099,2024-05-03,07:13:04,2628.84,Bank transfer,UPI,Entertainment,Chennai,Dubai,2733,19,3,1369.08,0,Tablet,DEV392136,172.44.146.137,0,0,0,Success,0
TXN203497,CUST10024,2024-02-09,22:28:20,2911.95,UPI transfer,ATM,Fashion,Ahmedabad,Dubai,3081,33,8,3026.16,4,Tablet,DEV883300,63.185.68.38,0,0,0,Success,1
TXN203498,CUST10982,2024-04-07,04:59:41,801.08,Online purchase,Card,Travel,Mumbai,Bangalore,504,65,2,927.49,0,Mobile,DEV110142,57.5.4.30,0,0,0,Success,0
TXN203499,CUST10289,2024-04-18,11:00:31,3586.31,Mobile-wallet payment,Card,Fashion,Hyderabad,Pune,530,30,6,4770.55,0,Tablet,DEV196126,174.224.174.8,0,1,0,Success,0
TXN203500,CUST10344,2024-06-18,22:28:13,9496.12,Bank transfer,Net Banking,Services,Kolkata,Mumbai,1686,54,7,3692.75,0,Mobile,DEV403578,110.14.190.79,0,0,0,Success,0
TXN203501,CUST10638,2024-06-15,17:13:21,1037.64,ATM withdrawal,UPI,Others,Bangalore,London,3148,41,2,1713.95,0,Desktop,DEV191537,172.152.112.166,0,0,0,Success,0
TXN203502,CUST10066,2024-02-24,12:39:28,1252.97,UPI transfer,ATM,Dining,Jaipur,Lucknow,2205,72,4,1208.45,0,Desktop,DEV184002,43.180.115.181,0,0,0,Success,0
TXN203503,CUST10579,2024-04-15,18:25:26,5079.14,UPI transfer,Digital Wallet,Services,Kolkata,Delhi,222,49,6,4875.31,0,Desktop,DEV923975,128.81.13.169,0,0,0,Success,0
TXN203504,CUST10651,2024-02-17,04:39:55,2791.01,UPI transfer,Digital Wallet,Electronics,Lucknow,Singapore,1793,39,3,4169.64,0,Desktop,DEV242736,209.208.250.3,0,0,0,Success,0
TXN203505,CUST10132,2024-06-28,13:26:49,1237.78,ATM withdrawal,Net Banking,Travel,Hyderabad,Bangalore,347,46,7,3710.95,0,Tablet,DEV384913,22.207.78.60,0,0,0,Success,0
TXN203506,CUST10917,2024-01-20,15:42:21,4444.04,Debit-card payment,UPI,Services,Jaipur,Ahmedabad,1132,31,10,3432.14,0,Desktop,DEV121026,150.125.11.125,0,0,0,Success,0
TXN203507,CUST10540,2024-05-28,12:01:59,3338.09,UPI transfer,Digital Wallet,Electronics,Pune,Jaipur,284,33,2,3505.04,0,Mobile,DEV421709,62.150.16.234,0,0,0,Success,0
TXN203508,CUST10330,2024-06-14,13:25:58,3230.78,ATM withdrawal,ATM,Groceries,Chennai,Ahmedabad,674,39,9,2165.24,0,Desktop,DEV914571,223.46.186.216,0,0,0,Success,0
TXN203509,CUST10551,2024-03-14,13:42:05,667.6,Online purchase,UPI,Travel,Hyderabad,Dubai,1839,51,6,1023.08,1,Tablet,DEV851742,142.128.89.222,0,0,0,Success,0
TXN203510,CUST10471,2024-06-09,02:23:02,11622.56,UPI transfer,ATM,Others,Chennai,Ahmedabad,1310,27,9,4376.68,3,Mobile,DEV869864,40.188.125.212,0,0,0,Success,1
TXN203511,CUST10416,2024-04-09,15:34:28,1003.4,UPI transfer,Card,Entertainment,Bangalore,Kolkata,2266,40,7,2023.46,0,Tablet,DEV970720,118.30.31.138,0,0,0,Success,0
TXN203512,CUST10070,2024-05-14,06:08:44,11972.92,Online purchase,ATM,Services,Chennai,Ahmedabad,2420,60,5,3043.52,0,Desktop,DEV373432,74.151.107.113,0,0,0,Success,0
TXN203513,CUST10384,2024-06-28,04:33:59,818.11,Debit-card payment,Net Banking,Travel,Bangalore,New York,3188,62,7,3311.33,0,Tablet,DEV856215,213.206.232.134,0,0,0,Success,0
TXN203514,CUST10508,2024-03-24,10:22:22,4188.77,UPI transfer,Net Banking,Health,Ahmedabad,Dubai,1432,52,1,2958.23,0,Desktop,DEV739711,88.170.113.153,0,0,0,Success,0
TXN203515,CUST10742,2024-04-27,21:53:11,1181.72,Mobile-wallet payment,Digital Wallet,Services,Lucknow,New York,615,61,1,807.85,0,Desktop,DEV108886,162.164.96.87,0,0,0,Success,0
TXN203516,CUST10021,2024-01-19,17:39:21,902.15,Bank transfer,Digital Wallet,Entertainment,Hyderabad,Pune,1673,38,9,1704.83,0,Desktop,DEV694731,151.45.28.164,0,0,0,Success,0
TXN203517,CUST10366,2024-04-07,16:18:13,949.48,Online purchase,Net Banking,Entertainment,Chennai,Chennai,736,59,8,676.14,0,Tablet,DEV560767,42.84.218.215,0,1,0,Success,0
TXN203518,CUST10296,2024-06-11,19:21:42,3577.12,Credit-card payment,ATM,Health,Mumbai,New York,3300,34,5,1285.24,0,Mobile,DEV238205,195.226.192.70,0,0,0,Success,0
TXN203519,CUST10159,2024-05-09,04:55:27,836.39,Mobile-wallet payment,Net Banking,Groceries,Mumbai,Mumbai,3291,25,8,4927.3,0,Mobile,DEV464069,108.75.232.147,0,0,0,Success,0
TXN203520,CUST10166,2024-04-06,12:23:44,4733.7,Bank transfer,Digital Wallet,Electronics,Chennai,Jaipur,3024,70,3,3166.14,0,Mobile,DEV993085,160.106.116.244,0,0,0,Success,0
TXN203521,CUST10383,2024-01-09,02:00:01,162.48,ATM withdrawal,Net Banking,Fashion,Bangalore,London,1573,56,3,1194.14,0,Desktop,DEV971728,185.215.254.160,0,0,0,Success,0
TXN203522,CUST10061,2024-04-05,00:02:20,2278.68,Debit-card payment,Card,Groceries,Ahmedabad,Lucknow,38,42,9,4933.89,0,Tablet,DEV922157,30.173.185.197,0,0,0,Success,0
TXN203523,CUST10533,2024-03-05,09:55:21,14941.39,Online purchase,Card,Fashion,Lucknow,Ahmedabad,1410,65,3,4058.45,1,Desktop,DEV807160,19.27.232.191,0,0,0,Failed,0
TXN203524,CUST10584,2024-04-06,17:54:04,1411.38,Debit-card payment,Digital Wallet,Entertainment,Dubai,Kolkata,579,51,8,2247.89,0,Mobile,DEV313214,25.215.93.31,0,1,1,Success,0
TXN203525,CUST10323,2024-02-01,21:55:44,1182.45,Debit-card payment,ATM,Fashion,Lucknow,Kolkata,3491,45,4,3024.35,0,Desktop,DEV648416,91.60.21.244,1,0,0,Success,0
TXN203526,CUST10277,2024-02-15,06:32:06,842.93,UPI transfer,ATM,Groceries,Hyderabad,Hyderabad,1551,58,3,987.56,0,Tablet,DEV594379,12.239.117.118,0,0,0,Success,0
TXN203527,CUST10575,2024-04-29,09:14:25,20794.89,ATM withdrawal,UPI,Health,Chennai,Lucknow,2479,54,7,3976.42,0,Desktop,DEV348411,125.239.76.43,0,0,0,Success,1
TXN203528,CUST10908,2024-06-25,23:20:36,981.32,Debit-card payment,UPI,Services,Mumbai,Jaipur,3614,30,1,4248.18,0,Tablet,DEV361609,15.31.27.17,0,0,0,Success,0
TXN203529,CUST10669,2024-03-30,06:16:00,1331.97,Online purchase,UPI,Fashion,Pune,Jaipur,2846,55,5,3088.56,0,Mobile,DEV492292,38.54.120.127,0,0,0,Success,0
TXN203530,CUST10294,2024-05-14,01:05:28,13415.22,Debit-card payment,Net Banking,Fashion,Lucknow,Jaipur,634,67,2,4048.9,0,Desktop,DEV102973,141.65.105.9,0,0,0,Success,0
TXN203531,CUST10731,2024-02-13,15:13:23,19602.72,UPI transfer,ATM,Health,Ahmedabad,Ahmedabad,681,37,1,4434.91,0,Tablet,DEV197874,64.51.169.151,0,0,0,Success,0
TXN203532,CUST10136,2024-01-31,10:50:37,718.24,Online purchase,ATM,Electronics,Kolkata,Lucknow,1733,47,3,780.2,0,Mobile,DEV508396,80.122.172.98,0,0,0,Success,0
TXN203533,CUST10989,2024-06-05,15:33:22,1824.8,Online purchase,Card,Entertainment,Bangalore,Lucknow,270,64,8,4917.06,4,Desktop,DEV208751,51.126.120.222,0,0,0,Failed,0
TXN203534,CUST10011,2024-02-22,11:42:04,4570.19,Debit-card payment,Net Banking,Travel,Ahmedabad,Singapore,1580,25,7,854.6,0,Desktop,DEV969693,102.171.69.198,0,0,0,Success,1
TXN203535,CUST10366,2024-01-23,03:05:44,2421.04,ATM withdrawal,UPI,Groceries,Pune,Chennai,736,59,8,676.14,0,Tablet,DEV560767,61.46.221.48,0,0,0,Success,0
TXN203536,CUST10620,2024-01-19,04:12:00,5856.46,UPI transfer,ATM,Others,Chennai,Bangalore,1807,72,10,3402.08,0,Tablet,DEV693343,44.175.117.46,0,0,0,Success,1
TXN203537,CUST10782,2024-02-07,04:45:36,2321.44,Mobile-wallet payment,UPI,Fashion,Ahmedabad,Hyderabad,312,43,7,4446.46,0,Mobile,DEV911102,142.114.85.203,0,0,0,Success,0
TXN203538,CUST10089,2024-05-05,14:45:12,4687.37,Credit-card payment,ATM,Fashion,Mumbai,Ahmedabad,3290,41,4,4874.88,0,Desktop,DEV475190,216.134.230.210,0,0,0,Success,0
TXN203539,CUST10447,2024-04-20,00:30:42,3248.4,Debit-card payment,UPI,Others,Bangalore,New York,2945,28,9,3693.04,0,Tablet,DEV932250,52.188.209.206,0,0,0,Success,0
TXN203540,CUST10224,2024-04-10,23:08:17,3881.39,UPI transfer,Card,Fashion,Jaipur,Kolkata,1302,28,8,2978.78,0,Desktop,DEV527809,165.133.7.139,0,0,0,Success,0
TXN203541,CUST10603,2024-04-04,15:11:07,13017.03,Credit-card payment,Net Banking,Groceries,Bangalore,Dubai,3031,28,1,4077.39,0,Desktop,DEV246757,4.158.52.178,0,0,0,Success,0
TXN203542,CUST10288,2024-04-30,00:12:30,4272.21,ATM withdrawal,Net Banking,Others,Hyderabad,Pune,2671,75,5,2114.03,0,Desktop,DEV389282,37.175.29.56,0,1,0,Success,0
TXN203543,CUST10461,2024-02-15,18:09:41,786.73,Mobile-wallet payment,UPI,Travel,Jaipur,New York,2590,26,10,1862.71,0,Desktop,DEV197966,254.186.181.129,0,0,0,Success,0
TXN203544,CUST10336,2024-03-07,05:44:43,5678.32,Debit-card payment,ATM,Fashion,Hyderabad,London,2762,51,9,1887.89,5,Mobile,DEV514463,241.102.188.147,0,0,0,Success,1
TXN203545,CUST10179,2024-05-11,03:06:43,4812.11,Mobile-wallet payment,UPI,Health,Chennai,Delhi,524,32,10,3745.78,0,Tablet,DEV225362,107.236.20.171,0,0,0,Success,0
TXN203546,CUST10819,2024-05-09,01:07:18,5676.85,ATM withdrawal,UPI,Others,Ahmedabad,Ahmedabad,2566,57,5,3276.4,0,Mobile,DEV317952,101.186.46.113,1,0,0,Success,0
TXN203547,CUST10797,2024-03-18,11:59:23,13993.53,Mobile-wallet payment,Net Banking,Fashion,Kolkata,Lucknow,1099,36,8,4329.11,0,Desktop,DEV834764,126.60.205.35,0,0,0,Success,0
TXN203548,CUST10184,2024-02-17,05:22:39,1193.26,UPI transfer,Card,Health,Ahmedabad,Chennai,2930,18,3,2903.61,0,Mobile,DEV147726,101.159.222.149,0,0,0,Success,0
TXN203549,CUST10581,2024-04-23,09:14:00,1289.95,Credit-card payment,Digital Wallet,Electronics,Jaipur,Kolkata,1571,37,9,1327.46,0,Tablet,DEV596520,254.200.201.18,0,0,0,Success,0
TXN203550,CUST10409,2024-02-14,10:46:59,2005.43,Mobile-wallet payment,UPI,Health,Bangalore,Hyderabad,1015,40,6,3067.99,0,Desktop,DEV796643,110.209.185.2,0,0,0,Success,0
